icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,epoch_time,date,time
a55785,UAL2412 ,United States,1659915689.0,1659915689,-105.4756,39.1441,6134.1,False,175.23,337.2,-6.83,,6560.82,,False,0,1659915689,2022-08-07,19:41:29
c04fd7,ACA437  ,Canada,1659915680.0,1659915680,-78.2662,44.2916,4724.4,False,200.79,237.45,-9.75,,4991.1,6247,False,0,1659915689,2022-08-07,19:41:29
a1e9ca,N222PX  ,United States,1659915689.0,1659915689,-76.9281,39.118,716.28,False,55.82,279.55,0.0,,769.62,3151,True,0,1659915689,2022-08-07,19:41:29
a23f4f,N244ER  ,United States,1659915689.0,1659915689,-119.2137,34.3286,2011.68,False,68.19,264.81,0.33,,2087.88,,False,0,1659915689,2022-08-07,19:41:29
ac2b8e,ASH6048 ,United States,1659915687.0,1659915688,-84.6165,37.9048,10668.0,False,219.08,41.29,-0.33,,11361.42,7323,False,0,1659915689,2022-08-07,19:41:29
4cac7f,RYR486Q ,Ireland,1659915632.0,1659915632,-3.369,55.9511,-83.82,False,69.97,238.53,-3.25,,152.4,7477,False,0,1659915689,2022-08-07,19:41:29
a6c769,N536HC  ,United States,1659915689.0,1659915689,-121.9425,47.4799,1516.38,False,107.49,208.28,-0.98,,1592.58,4713,False,0,1659915689,2022-08-07,19:41:29
39c425,AFR639  ,France,1659915689.0,1659915689,-77.4634,43.254,11277.6,False,253.88,55.15,-0.33,,11978.64,3522,False,0,1659915689,2022-08-07,19:41:29
a186ad,JBU308  ,United States,1659915688.0,1659915688,-70.1503,43.6308,594.36,False,69.82,309.32,-0.33,,609.6,5230,False,0,1659915689,2022-08-07,19:41:29
39c426,AFR228  ,France,1659915689.0,1659915689,-7.4301,41.6402,10050.78,False,237.5,222.01,0.0,,10637.52,4620,False,0,1659915689,2022-08-07,19:41:29
39c427,AFR292  ,France,1659915670.0,1659915685,132.7048,35.7302,10408.92,False,233.67,122.05,-9.43,,11178.54,4371,False,0,1659915689,2022-08-07,19:41:29
a6b435,ASA1038 ,United States,1659915689.0,1659915689,-122.5951,37.8258,3771.9,False,161.77,140.03,-8.78,,3954.78,5775,False,0,1659915689,2022-08-07,19:41:29
39c428,AFR322  ,France,1659915681.0,1659915687,-61.0034,43.7676,12184.38,False,250.83,264.11,0.33,,12847.32,,False,0,1659915689,2022-08-07,19:41:29
39c429,AFR174  ,France,1659915689.0,1659915689,-80.1857,38.9096,11582.4,False,276.85,248.3,0.0,,12313.92,0767,False,0,1659915689,2022-08-07,19:41:29
39c422,AFR191  ,France,1659915688.0,1659915688,51.6545,26.4722,10965.18,False,254.09,290.38,0.33,,11704.32,,False,0,1659915689,2022-08-07,19:41:29
4cac63,ABR440  ,Ireland,1659915688.0,1659915688,-3.2811,40.8364,4221.48,False,184.79,53.03,12.68,,4518.66,,False,0,1659915689,2022-08-07,19:41:29
a77111,JIA5354 ,United States,1659915688.0,1659915689,-79.5911,36.2354,876.3,False,94.58,134.56,-4.55,,952.5,2577,False,0,1659915689,2022-08-07,19:41:29
86d2ee,ANA96   ,Japan,1659915689.0,1659915689,139.6407,34.4982,4091.94,False,169.79,56.12,-8.45,,4396.74,4670,False,0,1659915689,2022-08-07,19:41:29
71be03,KAL214  ,Republic of Korea,1659915688.0,1659915689,134.9052,36.4027,11582.4,False,257.68,243.95,0.0,,12374.88,3652,False,0,1659915689,2022-08-07,19:41:29
a1e9ac,ENY3682 ,United States,1659915688.0,1659915689,-81.1243,29.539,10972.8,False,233.72,182.14,-0.33,,11605.26,1150,False,0,1659915689,2022-08-07,19:41:29
c04fe4,ACA811  ,Canada,1659915688.0,1659915689,-78.6882,42.9435,11582.4,False,239.76,269.14,0.0,,7071.36,4025,False,0,1659915689,2022-08-07,19:41:29
a60dfa,N49CJ   ,United States,1659915689.0,1659915689,-88.1868,42.705,1630.68,False,144.63,161.11,-7.48,,1676.4,,False,0,1659915689,2022-08-07,19:41:29
aa6735,N77FK   ,United States,1659915688.0,1659915689,-84.5648,35.9532,12199.62,False,263.66,243.83,1.3,,12900.66,7137,False,0,1659915689,2022-08-07,19:41:29
acf486,AAL186  ,United States,1659915689.0,1659915689,-99.0928,27.7273,10355.58,False,247.36,318.12,0.0,,10980.42,,False,0,1659915689,2022-08-07,19:41:29
a9235c,N6880W  ,United States,1659915689.0,1659915689,-77.4304,37.5267,365.76,False,53.91,293.63,-0.98,,449.58,,False,0,1659915689,2022-08-07,19:41:29
407031,EXS36PN ,United Kingdom,1659915688.0,1659915688,-12.2665,37.7519,10972.8,False,248.26,27.26,0.0,,11635.74,,False,0,1659915689,2022-08-07,19:41:29
a0c5c6,SKW6007 ,United States,1659915689.0,1659915689,-85.8967,41.8087,8092.44,False,215.83,99.33,5.85,,8610.6,6533,False,0,1659915689,2022-08-07,19:41:29
861bec,ANA532  ,Japan,1659915688.0,1659915689,139.9261,34.7017,4213.86,False,169.87,53.37,-5.2,,4465.32,4711,False,0,1659915689,2022-08-07,19:41:29
a9ccde,AAL2852 ,United States,1659915689.0,1659915689,-75.0176,39.1251,3093.72,False,226.48,36.04,-5.2,,3718.56,3550,False,0,1659915689,2022-08-07,19:41:29
7c7c35,YTJ     ,Australia,1659915688.0,1659915688,152.5725,-27.928,708.66,False,63.67,314.02,0.0,,792.48,1200,False,0,1659915689,2022-08-07,19:41:29
a6c393,LXJ535  ,United States,1659915455.0,1659915455,-72.5485,40.7307,830.58,False,150.01,42.5,-9.75,,1066.8,4203,False,0,1659915689,2022-08-07,19:41:29
7c7c36,YTK     ,Australia,1659915688.0,1659915689,152.4826,-27.8021,685.8,False,64.89,297.38,1.95,,769.62,,False,0,1659915689,2022-08-07,19:41:29
a1e5b5,N221LC  ,United States,1659915688.0,1659915689,-84.5273,32.6184,11887.2,False,229.53,169.02,-0.98,,12588.24,1551,False,0,1659915689,2022-08-07,19:41:29
a8169e,N620DX  ,United States,1659915689.0,1659915689,-97.7609,30.043,4831.08,False,230.27,210.92,-12.68,,5105.4,2310,False,0,1659915689,2022-08-07,19:41:29
0c20a8,CMP474  ,Panama,1659915455.0,1659915455,-79.2513,8.072,7901.94,False,200.3,169.64,9.1,,8389.62,,False,0,1659915689,2022-08-07,19:41:29
e0340c,LVCPL   ,Argentina,1659915430.0,1659915430,-58.4365,-34.5477,0.0,False,66.21,124.55,-3.9,,137.16,6044,False,0,1659915689,2022-08-07,19:41:29
a12e67,N1752J  ,United States,1659915689.0,1659915689,-97.4328,35.2496,670.56,False,59.62,50.95,2.93,,693.42,,False,0,1659915689,2022-08-07,19:41:29
a92384,UAL2212 ,United States,1659915585.0,1659915585,-100.1065,39.4188,9753.6,False,243.72,315.0,0.0,,10401.3,,False,0,1659915689,2022-08-07,19:41:29
40700a,EXS1506 ,United Kingdom,1659915688.0,1659915689,20.4093,39.321,10370.82,False,240.93,295.42,0.0,,10835.64,3270,False,0,1659915689,2022-08-07,19:41:29
a4de13,N4121K  ,United States,1659915688.0,1659915689,-74.3886,41.8578,3596.64,False,105.91,198.7,-6.18,,3802.38,3416,False,0,1659915689,2022-08-07,19:41:29
ace175,ASA14   ,United States,1659915689.0,1659915689,-121.9786,37.494,1775.46,False,126.27,273.5,-4.55,,1836.42,1717,False,0,1659915689,2022-08-07,19:41:29
a2e098,ASA581  ,United States,1659915688.0,1659915688,-97.1363,46.6336,11285.22,False,262.19,106.76,-0.33,,11841.48,1522,False,0,1659915689,2022-08-07,19:41:29
a11b00,AAL1332 ,United States,1659915689.0,1659915689,-106.6358,37.9979,9753.6,False,224.52,216.24,0.33,,10386.06,0633,False,0,1659915689,2022-08-07,19:41:29
a062a4,AER938  ,United States,1659915688.0,1659915688,-155.1216,59.3821,6126.48,False,122.23,241.6,0.33,,6256.02,4645,False,0,1659915689,2022-08-07,19:41:29
aa649c,SWA2088 ,United States,1659915688.0,1659915688,-117.115,32.7901,2057.4,False,124.17,105.13,-5.85,,2156.46,3322,False,0,1659915689,2022-08-07,19:41:29
7c7c10,YSI     ,Australia,1659915688.0,1659915688,152.6783,-28.7785,2407.92,False,72.54,228.74,0.0,,2514.6,,False,0,1659915689,2022-08-07,19:41:29
800d02,IGO1768 ,India,1659915678.0,1659915678,55.3516,25.2619,,True,9.26,300.94,,,,,False,0,1659915689,2022-08-07,19:41:29
acf497,DAL2755 ,United States,1659915689.0,1659915689,-83.2164,34.5578,8107.68,False,217.53,197.62,0.33,,8587.74,5226,False,0,1659915689,2022-08-07,19:41:29
a6c398,N535GB  ,United States,1659915399.0,1659915399,-80.892,25.5959,7162.8,False,194.64,221.36,7.8,,7581.9,,False,0,1659915689,2022-08-07,19:41:29
a92362,UAL2435 ,United States,1659915689.0,1659915689,-86.1152,40.2153,9144.0,False,251.16,276.59,0.0,,9738.36,6224,False,0,1659915689,2022-08-07,19:41:29
ab1c04,AAL1932 ,United States,1659915688.0,1659915689,-91.1734,38.4055,6233.16,False,212.0,268.75,6.18,,6606.54,,False,0,1659915689,2022-08-07,19:41:29
a92367,UAL576  ,United States,1659915688.0,1659915689,-97.6558,35.4557,10363.2,False,236.94,313.15,-0.33,,11026.14,3357,False,0,1659915689,2022-08-07,19:41:29
a8f00e,UAL25   ,United States,1659915688.0,1659915688,-68.7095,42.8611,10965.18,False,236.75,242.99,0.65,,11620.5,,False,0,1659915689,2022-08-07,19:41:29
a7d046,N602SJ  ,United States,1659915687.0,1659915687,-111.9103,33.6221,,True,10.29,42.19,,,,,False,0,1659915689,2022-08-07,19:41:29
0c20dc,CMP271  ,Panama,1659915675.0,1659915675,-79.4295,8.9827,480.06,False,78.36,29.93,-4.23,,495.3,,False,0,1659915689,2022-08-07,19:41:29
800d57,IGO012  ,India,1659915688.0,1659915688,75.165,28.2471,8953.5,False,248.48,90.24,-7.48,,9509.76,,False,0,1659915689,2022-08-07,19:41:29
a1e5dd,N221MT  ,United States,1659915423.0,1659915424,-111.7366,32.907,685.8,False,71.01,132.36,-3.9,,647.7,,False,0,1659915689,2022-08-07,19:41:29
a85ce8,QXE2274 ,United States,1659915689.0,1659915689,-122.9634,45.2206,10668.0,False,144.08,258.05,12.68,,10767.06,6634,False,0,1659915689,2022-08-07,19:41:29
a1e5f1,ENY3306 ,United States,1659915688.0,1659915689,-82.178,34.9338,10668.0,False,228.46,95.56,5.85,,11193.78,,False,0,1659915689,2022-08-07,19:41:29
800d4a,IGO1841 ,India,1659915688.0,1659915688,54.6329,26.3341,11277.6,False,236.15,89.25,0.0,,12031.98,,False,0,1659915689,2022-08-07,19:41:29
a48e3a,DAL828  ,United States,1659915688.0,1659915689,-112.9122,46.2544,10058.4,False,251.23,105.32,0.0,,10622.28,3513,False,0,1659915689,2022-08-07,19:41:29
a1e5f8,AAY902  ,United States,1659915689.0,1659915689,-82.7309,33.631,11269.98,False,221.35,345.74,-0.33,,11917.68,1373,False,0,1659915689,2022-08-07,19:41:29
abf9b1,SWA2663 ,United States,1659915687.0,1659915688,-106.6435,39.0539,10668.0,False,248.57,80.11,0.0,,11361.42,7350,False,0,1659915689,2022-08-07,19:41:29
a9cca5,SKW4937 ,United States,1659915689.0,1659915689,-87.4851,42.091,1196.34,False,151.76,90.39,0.0,,1242.06,3143,False,0,1659915689,2022-08-07,19:41:29
7c7c76,VOZ823  ,Australia,1659915688.0,1659915688,151.1548,-33.8649,327.66,False,69.53,167.61,-3.25,,426.72,3746,False,0,1659915689,2022-08-07,19:41:29
800d62,IGO786  ,India,1659915674.0,1659915676,77.0946,28.5689,,True,9.77,270.0,,,,,False,0,1659915689,2022-08-07,19:41:29
c005ea,CFCGF   ,Canada,1659915688.0,1659915689,-88.5628,39.3082,13106.4,False,221.35,256.29,0.33,,13853.16,2676,False,0,1659915689,2022-08-07,19:41:29
861ba8,ADO81   ,Japan,1659915385.0,1659915399,140.6596,39.2589,12496.8,False,226.47,13.53,0.0,,13258.8,,False,0,1659915689,2022-08-07,19:41:29
0c20d5,CMP379  ,Panama,1659915673.0,1659915689,-79.9835,-1.5091,6240.78,False,209.5,358.03,9.1,,,,False,0,1659915689,2022-08-07,19:41:29
a79346,N5877R  ,United States,1659915687.0,1659915687,-85.6119,40.1551,548.64,False,46.95,184.4,-2.6,,563.88,,False,0,1659915689,2022-08-07,19:41:29
aa513d,N764JS  ,United States,1659915689.0,1659915689,-97.3282,30.8999,4884.42,False,167.4,198.82,-9.1,,5189.22,1023,False,0,1659915689,2022-08-07,19:41:29
800d32,IGO641  ,India,1659915689.0,1659915689,77.4782,28.8263,4846.32,False,209.47,358.31,13.33,,5021.58,,False,0,1659915689,2022-08-07,19:41:29
a98fcc,JTZ715  ,United States,1659915506.0,1659915506,-85.7738,37.4262,9753.6,False,234.38,216.97,-0.33,,10386.06,,False,0,1659915689,2022-08-07,19:41:29
861bca,ANA672  ,Japan,1659915689.0,1659915689,138.4666,34.7705,7124.7,False,191.38,53.75,-5.2,,7589.52,4730,False,0,1659915689,2022-08-07,19:41:29
800d2a,SEJ053  ,India,1659915686.0,1659915687,55.2762,25.3056,601.98,False,84.26,121.26,-7.48,,472.44,,False,0,1659915689,2022-08-07,19:41:29
a97cb8,N710GW  ,United States,1659915689.0,1659915689,-86.4233,32.5938,7894.32,False,120.08,133.61,3.25,,8404.86,,False,0,1659915689,2022-08-07,19:41:29
7c7c53,VOZ9337 ,Australia,1659915688.0,1659915689,116.3302,-30.0595,10119.36,False,220.52,8.45,6.83,,10264.14,,False,0,1659915689,2022-08-07,19:41:29
800d43,IGO989  ,India,1659915688.0,1659915688,85.803,19.5498,10972.8,False,242.75,221.39,0.0,,11704.32,2625,False,0,1659915689,2022-08-07,19:41:29
c04e8e,CGDTL   ,Canada,1659915689.0,1659915689,-73.298,45.5966,594.36,False,110.64,226.88,-5.2,,617.22,,False,0,1659915689,2022-08-07,19:41:29
a67399,GTI3642 ,United States,1659915689.0,1659915689,-77.3924,38.8847,6309.36,False,215.02,208.59,8.78,,6705.6,3672,False,0,1659915689,2022-08-07,19:41:29
a8bfe0,FDX542  ,United States,1659915688.0,1659915688,-95.0376,40.5445,6438.9,False,194.12,351.31,-7.8,,6842.76,1521,False,0,1659915689,2022-08-07,19:41:29
ace19a,SWA2483 ,United States,1659915688.0,1659915688,-98.8561,36.3467,11292.84,False,219.67,90.0,-0.33,,11993.88,7205,False,0,1659915689,2022-08-07,19:41:29
40702e,EXS94FR ,United Kingdom,1659915688.0,1659915689,11.8216,48.4704,11582.4,False,227.48,313.08,0.33,,12016.74,6613,False,0,1659915689,2022-08-07,19:41:29
aa777e,SWA180  ,United States,1659915689.0,1659915689,-110.6478,32.4211,7856.22,False,226.49,312.42,-5.2,,8343.9,4310,False,0,1659915689,2022-08-07,19:41:29
800d48,SEJ7657 ,India,1659915688.0,1659915689,79.2491,27.5033,12123.42,False,218.33,116.44,4.23,,12893.04,,False,0,1659915689,2022-08-07,19:41:29
7c7c43,YTX     ,Australia,1659915688.0,1659915688,138.4809,-34.6815,213.36,False,37.25,327.41,0.65,,327.66,1200,False,0,1659915689,2022-08-07,19:41:29
710108,SVA705  ,Saudi Arabia,1659915680.0,1659915687,53.3363,22.8012,10972.8,False,264.57,271.89,0.0,,11704.32,,False,0,1659915689,2022-08-07,19:41:29
a3be7c,DAL2410 ,United States,1659915689.0,1659915689,-88.8837,43.4608,10050.78,False,250.56,98.26,0.0,,10668.0,2642,False,0,1659915689,2022-08-07,19:41:29
a85e2b,UAL594  ,United States,1659915689.0,1659915689,-96.1866,41.0971,8915.4,False,247.96,266.31,4.88,,9494.52,,False,0,1659915689,2022-08-07,19:41:29
4691c4,AEE940  ,Greece,1659915534.0,1659915554,35.3367,32.0658,,True,178.39,130.67,-5.2,,,7436,False,0,1659915689,2022-08-07,19:41:29
c03b15,WJA720  ,Canada,1659915688.0,1659915688,-122.168,49.0289,6438.9,False,217.36,87.15,8.78,,6781.8,,False,0,1659915689,2022-08-07,19:41:29
a59b50,DPJ460  ,United States,1659915656.0,1659915674,-97.6579,30.2038,137.16,False,228.32,142.69,-0.33,,830.58,3750,False,0,1659915689,2022-08-07,19:41:29
ad2736,AAL2009 ,United States,1659915689.0,1659915689,-97.0406,33.9909,8778.24,False,230.77,6.14,5.85,,9349.74,2235,False,0,1659915689,2022-08-07,19:41:29
710110,SVA036  ,Saudi Arabia,1659915689.0,1659915689,-74.9924,39.9854,9014.46,False,238.61,48.06,5.85,,9585.96,7011,False,0,1659915689,2022-08-07,19:41:29
800d8b,,India,,1659915607,,,,False,233.57,166.24,-4.88,,,0304,False,0,1659915689,2022-08-07,19:41:29
aaa107,SWA3150 ,United States,1659915686.0,1659915687,-78.7692,35.8874,137.16,False,68.39,225.0,-3.58,,175.26,,False,0,1659915689,2022-08-07,19:41:29
a445ec,UAL1816 ,United States,1659915689.0,1659915689,-100.0436,40.5114,10058.4,False,257.31,79.63,0.0,,10721.34,1474,False,0,1659915689,2022-08-07,19:41:29
ad273b,DAL416  ,United States,1659915689.0,1659915689,-81.6414,35.42,9456.42,False,230.63,59.43,0.0,,10050.78,2563,False,0,1659915689,2022-08-07,19:41:29
a552d5,N442JB  ,United States,1659915688.0,1659915688,-96.8112,32.5911,1584.96,False,92.66,276.38,7.48,,1676.4,,False,0,1659915689,2022-08-07,19:41:29
a445ee,UAL668  ,United States,1659915462.0,1659915625,-88.3549,28.54,10363.2,False,242.11,292.75,0.0,,11010.9,,False,0,1659915689,2022-08-07,19:41:29
800d9f,GOW386  ,India,1659915675.0,1659915689,77.6074,32.0951,11887.2,False,217.68,4.2,0.0,,12725.4,,False,0,1659915689,2022-08-07,19:41:29
710100,SVA995  ,Saudi Arabia,1659915463.0,1659915465,83.9228,23.3535,9753.6,False,274.37,267.96,-0.33,,10317.48,0431,False,0,1659915689,2022-08-07,19:41:29
710104,SVA3700 ,Saudi Arabia,1659915687.0,1659915688,51.7189,23.127,11277.6,False,245.75,112.92,0.33,,12024.36,,False,0,1659915689,2022-08-07,19:41:29
a445f8,DAL1328 ,United States,1659915688.0,1659915689,-82.5123,40.4559,11582.4,False,251.34,237.71,0.0,,12329.16,3470,False,0,1659915689,2022-08-07,19:41:29
800d9c,IGO1906 ,India,1659915687.0,1659915687,54.9024,25.6536,10668.0,False,236.39,110.64,0.0,,11384.28,,False,0,1659915689,2022-08-07,19:41:29
710102,SVA987  ,Saudi Arabia,1659915388.0,1659915466,75.1289,17.7046,10363.2,False,269.61,289.51,0.0,,10949.94,0676,False,0,1659915689,2022-08-07,19:41:29
a445f0,UAL1510 ,United States,1659915689.0,1659915689,-78.4785,38.1497,6964.68,False,217.52,248.35,5.85,,7391.4,,False,0,1659915689,2022-08-07,19:41:29
a72b40,GJS4407 ,United States,1659915689.0,1659915689,-73.6709,40.9936,5013.96,False,194.22,62.21,13.0,,5311.14,1127,False,0,1659915689,2022-08-07,19:41:29
010154,MSR986  ,Egypt,1659915689.0,1659915689,-70.2307,42.9391,9448.8,False,256.74,35.95,0.0,,10027.92,3045,False,0,1659915689,2022-08-07,19:41:29
800d6d,IGO1844 ,India,1659915674.0,1659915675,55.7982,23.7084,6172.2,False,228.46,296.91,-11.38,,6515.1,,False,0,1659915689,2022-08-07,19:41:29
300189,NOS7227 ,Italy,1659915688.0,1659915689,10.8937,44.6733,8237.22,False,208.46,303.73,-3.58,,8633.46,2055,False,0,1659915689,2022-08-07,19:41:29
7c7aee,YKG     ,Australia,1659915688.0,1659915688,120.7009,-30.7693,4396.74,False,132.44,80.61,-7.15,,4457.7,,False,0,1659915689,2022-08-07,19:41:29
a325fd,AAL2175 ,United States,1659915689.0,1659915689,-73.3791,40.3945,2766.06,False,155.26,122.69,10.4,,2918.46,2721,False,0,1659915689,2022-08-07,19:41:29
01013c,MSR996  ,Egypt,1659915689.0,1659915689,10.9085,49.0934,10668.0,False,269.44,132.52,0.0,,11079.48,2270,False,0,1659915689,2022-08-07,19:41:29
a948c4,DAL2690 ,United States,1659915474.0,1659915474,-84.8513,34.0166,3253.74,False,155.99,152.93,-6.83,,3482.34,,False,0,1659915689,2022-08-07,19:41:29
c005cd,NOJ75   ,Canada,1659915689.0,1659915689,-77.5058,42.8799,9364.98,False,240.23,273.68,-7.8,,9928.86,2243,False,0,1659915689,2022-08-07,19:41:29
800d7a,SEJ743  ,India,1659915689.0,1659915689,90.4867,20.5856,11574.78,False,243.13,326.48,0.65,,12367.26,0720,False,0,1659915689,2022-08-07,19:41:29
abe77a,SWA1313 ,United States,1659915688.0,1659915689,-81.8045,27.9501,5791.2,False,210.11,62.12,0.0,,6134.1,,False,0,1659915689,2022-08-07,19:41:29
4c0177,ASL16N  ,Serbia,1659915628.0,1659915628,21.8737,42.8176,5791.2,False,135.57,151.68,0.0,,6103.62,,False,0,1659915689,2022-08-07,19:41:29
4c016e,ASL93W  ,Serbia,1659915688.0,1659915688,23.4269,42.6959,,True,47.33,270.0,,,,2650,False,0,1659915689,2022-08-07,19:41:29
ac4dfb,AAL2907 ,United States,1659915688.0,1659915689,-77.171,38.8746,1577.34,False,175.12,16.73,-2.93,,1805.94,2373,False,0,1659915689,2022-08-07,19:41:29
4d2169,TEU2    ,Malta,1659915689.0,1659915689,-118.5223,34.5293,2118.36,False,115.92,255.35,-3.58,,2225.04,1431,False,0,1659915689,2022-08-07,19:41:29
86d57f,APJ181  ,Japan,1659915460.0,1659915460,132.9132,32.8319,8359.14,False,204.35,222.04,-4.55,,8976.36,,False,0,1659915689,2022-08-07,19:41:29
adbdc9,DAL1318 ,United States,1659915688.0,1659915689,-88.3325,41.7525,7559.04,False,243.51,164.44,3.9,,8061.96,5655,False,0,1659915689,2022-08-07,19:41:29
a708b0,AAL2367 ,United States,1659915684.0,1659915684,-89.6157,36.099,9151.62,False,235.43,236.59,0.0,,9723.12,0173,False,0,1659915689,2022-08-07,19:41:29
a6b07e,ASA23   ,United States,1659915689.0,1659915689,-86.0355,42.9155,10363.2,False,234.07,292.62,0.0,,11033.76,1654,False,0,1659915689,2022-08-07,19:41:29
a18403,AAL559  ,United States,1659915674.0,1659915674,-71.1761,21.7158,10058.4,False,229.45,130.73,0.0,,10607.04,,False,0,1659915689,2022-08-07,19:41:29
aa76a8,SWA445  ,United States,1659915688.0,1659915688,-122.2172,37.7076,,True,9.77,222.19,,,,,False,0,1659915689,2022-08-07,19:41:29
01010d,MSR713  ,Egypt,1659915585.0,1659915657,34.2701,33.5877,6537.96,False,249.63,62.91,-11.7,,7002.78,3361,False,0,1659915689,2022-08-07,19:41:29
abe79d,SWA3058 ,United States,1659915689.0,1659915689,-73.576,40.3622,7200.9,False,225.18,250.65,8.13,,7627.62,,False,0,1659915689,2022-08-07,19:41:29
a2f2fa,UAL875  ,United States,1659915689.0,1659915689,-173.1141,53.0903,12184.38,False,222.33,271.59,0.0,,12580.62,,False,0,1659915689,2022-08-07,19:41:29
a48e9e,HAL6    ,United States,1659915400.0,1659915401,-115.1416,36.0788,,True,7.72,0.0,,,,2476,False,0,1659915689,2022-08-07,19:41:29
4d2131,VJT957  ,Malta,1659915430.0,1659915430,9.2146,44.2765,1965.96,False,107.02,55.78,-7.48,,2133.6,3363,False,0,1659915689,2022-08-07,19:41:29
a9238a,UAL1870 ,United States,1659915689.0,1659915689,-121.9542,36.9539,3680.46,False,233.79,287.68,0.0,,4343.4,2521,False,0,1659915689,2022-08-07,19:41:29
c018c8,JZA647  ,Canada,1659915689.0,1659915689,-122.5121,38.7352,11277.6,False,73.63,297.46,-4.88,,11269.98,2110,False,0,1659915689,2022-08-07,19:41:29
abc14d,SWA1587 ,United States,1659915676.0,1659915688,-115.1457,36.0801,,True,0.0,278.44,,,,7311,False,0,1659915689,2022-08-07,19:41:29
c018c2,CFJJT   ,Canada,1659915688.0,1659915689,-62.2173,45.3762,6416.04,False,147.98,242.01,6.18,,6758.94,,False,0,1659915689,2022-08-07,19:41:29
a59b40,SKW3690 ,United States,1659915663.0,1659915668,-85.32,34.274,4427.22,False,197.55,114.3,-7.48,,4693.92,3162,False,0,1659915689,2022-08-07,19:41:29
a552aa,N442GJ  ,United States,1659915390.0,1659915390,-85.8352,37.0243,6042.66,False,186.18,354.13,-10.4,,6568.44,6265,False,0,1659915689,2022-08-07,19:41:29
010109,MSR967  ,Egypt,1659915431.0,1659915431,55.5114,25.3319,,True,8.23,303.75,,,,,False,0,1659915689,2022-08-07,19:41:29
a44728,JBU2932 ,United States,1659915689.0,1659915689,-66.1488,18.4343,601.98,False,87.98,91.01,0.33,,617.22,,False,0,1659915689,2022-08-07,19:41:29
